study_id,domain,cipher,cipher_slug,cipher_module,round,k,seed,source_seed,samples_per_class,plain_bits,key_bits,delta_p_hex,delta_k_hex,delta_k_bit,delta_k_indexing,representation,output_layout,key_mode,dtype,feature_shape_per_class,d1_path,d0_path,d1_labels_path,d0_labels_path,d0_control_a_path,d0_control_b_path,d1_control_a_path,d1_control_b_path,pair_shuffled_path,main_config_hash,d0_control_config_hash,d1_control_config_hash,pair_shuffled_config_hash,run_config_path,validation_path,control_metadata_path,protocol_valid,generation_seconds,actual_bytes,config_hash,completed_at_utc,status
lea_rkmp_controls_v1,analysis,LEA-128,lea128,cipher.lea,7,1,201,201,10000,128,128,0x00000000000000000000008000000080,0x00000000000000000000000200000000,94,msb0,delta_C||C||C_star,grouped,shared,uint8,"[10000, 1, 384]",/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/D1_structured.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/D0_null.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/D1_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/D0_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/controls/D0_vs_D0/D0_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/controls/D0_vs_D0/D0_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/controls/D1_vs_D1/D1_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/controls/D1_vs_D1/D1_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/controls/pair_shuffled/D1_pair_shuffled.npy,6686a025fb64a3a7cfe9ae70086d0abf07ec7ec8c5e0fd73becf6a7765c99645,f8887619e839f527831139f32d47eb92ef9b7476de83b93937558b4dd5f57add,19d6615bf9deccdc7a157df6e7e5305a5e11623a59d402a0112bf50cb02d7e3d,929927c18d9a58dc3658dd38c41cfbca6f9317949264bce1a5d5fccab3228e00,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/run_config.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/protocol_validation.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed201/control_metadata.json,True,2.520093,26901152,070284e5b785955741d71042d75849c7e513d58a09c0533cb4dce8eeaae61b79,2026-07-17T13:19:50.053427+00:00,completed
lea_rkmp_controls_v1,analysis,LEA-128,lea128,cipher.lea,7,1,202,202,10000,128,128,0x00000000000000000000008000000080,0x00000000000000000000000200000000,94,msb0,delta_C||C||C_star,grouped,shared,uint8,"[10000, 1, 384]",/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/D1_structured.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/D0_null.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/D1_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/D0_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/controls/D0_vs_D0/D0_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/controls/D0_vs_D0/D0_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/controls/D1_vs_D1/D1_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/controls/D1_vs_D1/D1_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/controls/pair_shuffled/D1_pair_shuffled.npy,5e9fe011598220f6d19aaae5834691814ef3e3254c06ed5fa0b91b327ec1408f,5036ffcd435837e80b62feb2de70c798d3ac3fb56b4f4b7e278b866b82906e43,d70ac39306decc6d31ab4b78fdb9cf6850e58cb24738d6d77aa7f0b4841bd731,7aa15680d48d3667dc870fce3f21814636efc1c0ce7fcef9e4e3d5db006ac8c3,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/run_config.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/protocol_validation.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed202/control_metadata.json,True,2.904339,26901152,18edad70538a9a62fccc5c5985067543bbfbf733af12a2249af41d51bd4e2599,2026-07-17T13:19:53.018651+00:00,completed
lea_rkmp_controls_v1,analysis,LEA-128,lea128,cipher.lea,7,1,203,203,10000,128,128,0x00000000000000000000008000000080,0x00000000000000000000000200000000,94,msb0,delta_C||C||C_star,grouped,shared,uint8,"[10000, 1, 384]",/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/D1_structured.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/D0_null.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/D1_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/D0_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/controls/D0_vs_D0/D0_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/controls/D0_vs_D0/D0_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/controls/D1_vs_D1/D1_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/controls/D1_vs_D1/D1_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/controls/pair_shuffled/D1_pair_shuffled.npy,ba21d0473f453ae0046d78771bf62cffe099be172e46dae15c9627065c943f4b,edb3c8955cdabe0a87ba79fe1dd4cb3dc921e52b52b6ef33ee9362715ca507a7,6f83389c38eff75881ad00153741ddad9acd32cfaf3ea8ee07c4490e351c5320,47fea0abc59f2a7aa33dab33ccfe5ebf54836899d2a875c28e4ed0203469cc38,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/run_config.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/protocol_validation.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k1/seed203/control_metadata.json,True,2.314967,26901152,af53ee4f5ddff07129bc06f192ef0708fb183d9cf0ffa5eb4400bb61f7857c49,2026-07-17T13:19:55.401213+00:00,completed
lea_rkmp_controls_v1,analysis,LEA-128,lea128,cipher.lea,7,2,201,201,10000,128,128,0x00000000000000000000008000000080,0x00000000000000000000000200000000,94,msb0,delta_C||C||C_star,grouped,shared,uint8,"[10000, 2, 384]",/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/D1_structured.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/D0_null.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/D1_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/D0_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/controls/D0_vs_D0/D0_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/controls/D0_vs_D0/D0_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/controls/D1_vs_D1/D1_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/controls/D1_vs_D1/D1_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/controls/pair_shuffled/D1_pair_shuffled.npy,a1422f1324ea705c3e4f29c1f2b31f3606d3628395e9df908dab68640b388556,cdadc10ec6d697d016f22db22acf4cc047c86a5661faef8051b82c7c7a02825d,69496789b80b6ee6a1775b8808b44ea1159281c5bb728577222d1249d2a2dcd1,be075b4e40930fc9035bfbc48dc487dde8c3ecb9ffc8c72c226de21cfc1bb91d,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/run_config.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/protocol_validation.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed201/control_metadata.json,True,5.97776,53781152,d19725a844d0334ceab30051e0b512c9bbc482cfcc4790e4a9c406f24f7aeb9f,2026-07-17T13:20:01.460934+00:00,completed
lea_rkmp_controls_v1,analysis,LEA-128,lea128,cipher.lea,7,2,202,202,10000,128,128,0x00000000000000000000008000000080,0x00000000000000000000000200000000,94,msb0,delta_C||C||C_star,grouped,shared,uint8,"[10000, 2, 384]",/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/D1_structured.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/D0_null.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/D1_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/D0_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/controls/D0_vs_D0/D0_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/controls/D0_vs_D0/D0_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/controls/D1_vs_D1/D1_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/controls/D1_vs_D1/D1_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/controls/pair_shuffled/D1_pair_shuffled.npy,a8678adf44645860369f4c749f99a0238cce5d5a6094fe8e2b2e6665c883a737,4d87c64494c2de4f3b1de847914ee9e242aa85f49fbaac6c7c31af1fc8fba232,588c6f91a556ebdb661b9b7932e48f8898ef456c9b83e954141a0a322d103e82,a01734fb3e20e0b1aca08645c5dfbed682901374fd5bf69ba02537d76c1c2914,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/run_config.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/protocol_validation.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed202/control_metadata.json,True,5.628185,53781152,74a7827aed4bac0790e551cfe7c54f13618e1e943e8728a2fb757edcedc3cbce,2026-07-17T13:20:07.358480+00:00,completed
lea_rkmp_controls_v1,analysis,LEA-128,lea128,cipher.lea,7,2,203,203,10000,128,128,0x00000000000000000000008000000080,0x00000000000000000000000200000000,94,msb0,delta_C||C||C_star,grouped,shared,uint8,"[10000, 2, 384]",/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/D1_structured.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/D0_null.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/D1_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/D0_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/controls/D0_vs_D0/D0_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/controls/D0_vs_D0/D0_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/controls/D1_vs_D1/D1_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/controls/D1_vs_D1/D1_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/controls/pair_shuffled/D1_pair_shuffled.npy,d60ab0132e18f913c5bad441f95b2b54a6b50793c1ff7b2daf817146628d4884,04069acd2e32ecfec02e987f6b32763bef535fefa8abe9d3f9c5ea0a8c9049e9,0c6ea8c473f03b175ff41efc7a742025a3fe5015a44d9ce13b13877cf7162c31,8e26e4d6889c68efcb9da914be66d63b51d578ce7b8d9e0188c98d9084c1d151,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/run_config.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/protocol_validation.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k2/seed203/control_metadata.json,True,5.157126,53781152,7b28ab98505dc0a9b8a8dc654af25b27a021988be45e8996c6e8feccb3d2ee5e,2026-07-17T13:20:16.186695+00:00,completed
lea_rkmp_controls_v1,analysis,LEA-128,lea128,cipher.lea,7,4,201,201,10000,128,128,0x00000000000000000000008000000080,0x00000000000000000000000200000000,94,msb0,delta_C||C||C_star,grouped,shared,uint8,"[10000, 4, 384]",/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/D1_structured.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/D0_null.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/D1_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/D0_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/controls/D0_vs_D0/D0_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/controls/D0_vs_D0/D0_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/controls/D1_vs_D1/D1_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/controls/D1_vs_D1/D1_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/controls/pair_shuffled/D1_pair_shuffled.npy,c20429bea3273e06290fe629fa3b75bea414cfef967ca2ceea7f7b4631be8428,ecbbd3413e2f5c02f267db790f8e647382773b7a8617894c1a58d2ec5aa9a431,f372afe691c4fcaa706bc75c2c7b5b4bb689b487c523a6c2fdd8157ad2d7ad08,03a20079c23e81d6546c455e324334db890d4b7e966102b686a139bad03c8130,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/run_config.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/protocol_validation.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed201/control_metadata.json,True,7.485482,107541152,b32aa701300e6e641c6389de9a7441f2d63a6ce81ff2a168bc6dadece67df689,2026-07-17T13:20:23.760409+00:00,completed
lea_rkmp_controls_v1,analysis,LEA-128,lea128,cipher.lea,7,4,202,202,10000,128,128,0x00000000000000000000008000000080,0x00000000000000000000000200000000,94,msb0,delta_C||C||C_star,grouped,shared,uint8,"[10000, 4, 384]",/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/D1_structured.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/D0_null.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/D1_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/D0_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/controls/D0_vs_D0/D0_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/controls/D0_vs_D0/D0_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/controls/D1_vs_D1/D1_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/controls/D1_vs_D1/D1_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/controls/pair_shuffled/D1_pair_shuffled.npy,590d7c82e234245451eca5dea756672e7007b38131a98626cead4a1bfa26a38d,ea4a6289c6feb5aecd31ea981646d87917a0426d2ab38dbc5a15e6357e5b31bf,897e4f5b9835c00c554841cf5c634484a1b6a07c3ae756242603099354e9fcff,c4358c50268e543f15c10f8cc6dabefd0cfd6494f3956a5daded6b2eacd912f1,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/run_config.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/protocol_validation.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed202/control_metadata.json,True,7.36931,107541152,489dc89d668f99b3f2eadb6ae24c109283287849dcebec358f7901becde6ae15,2026-07-17T13:20:31.184690+00:00,completed
lea_rkmp_controls_v1,analysis,LEA-128,lea128,cipher.lea,7,4,203,203,10000,128,128,0x00000000000000000000008000000080,0x00000000000000000000000200000000,94,msb0,delta_C||C||C_star,grouped,shared,uint8,"[10000, 4, 384]",/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/D1_structured.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/D0_null.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/D1_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/D0_labels.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/controls/D0_vs_D0/D0_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/controls/D0_vs_D0/D0_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/controls/D1_vs_D1/D1_control_a.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/controls/D1_vs_D1/D1_control_b.npy,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/controls/pair_shuffled/D1_pair_shuffled.npy,b7cc6f3517f787760ae81570073eb97a253e2404b79c836b6d542bd0b37e2150,51433e1eff2405291a504b77ad38de9a86d828cc02da3d40ac7df27afa501cc2,97efcff95917cf288389144b97a41f0cbc2f6aa8e1c26e1864e25b096a34f912,01992c5c18a639a9ea556d5719dcb123e01ce14c4e07c7394bd5707bb0cb8d31,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/run_config.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/protocol_validation.json,/mnt/d/#PROJECT_RKNDIncECA/Related-key-mcp-attention-Inception-based-ND/analysis_data/lea_rkmp_controls_v1/analysis/lea128/r7/k4/seed203/control_metadata.json,True,6.948398,107541152,54bcc3b2a232b67da1d1e4b9946818be602ce3006cb2028af9c19db263fa92f0,2026-07-17T13:20:38.195719+00:00,completed
